Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
19/07/2022 7:57:47 PM,"713","26.3","50","993"
19/07/2022 7:58:47 PM,"715","26.3","50","993"
19/07/2022 7:59:47 PM,"699","26.3","50","993"
19/07/2022 8:00:47 PM,"706","26.3","50","993"
19/07/2022 8:01:47 PM,"725","26.3","50","993"
19/07/2022 8:02:47 PM,"712","26.3","50","993"
19/07/2022 8:03:47 PM,"736","26.3","50","993"
19/07/2022 8:04:47 PM,"718","26.3","50","993"
19/07/2022 8:05:47 PM,"708","26.3","50","993"
19/07/2022 8:06:47 PM,"716","26.4","50","993"
19/07/2022 8:07:47 PM,"715","26.3","50","993"
19/07/2022 8:08:47 PM,"707","26.3","50","993"
19/07/2022 8:09:47 PM,"701","26.3","50","993"
19/07/2022 8:10:47 PM,"707","26.3","50","993"
19/07/2022 8:11:47 PM,"700","26.3","50","993"
19/07/2022 8:12:47 PM,"709","26.3","50","993"
19/07/2022 8:13:47 PM,"708","26.3","50","993"
19/07/2022 8:14:47 PM,"714","26.3","50","993"
19/07/2022 8:15:47 PM,"716","26.3","50","993"
19/07/2022 8:16:47 PM,"727","26.3","50","993"
19/07/2022 8:17:47 PM,"732","26.3","50","993"
19/07/2022 8:18:47 PM,"712","26.3","50","993"
19/07/2022 8:19:47 PM,"720","26.3","50","993"
19/07/2022 8:20:47 PM,"727","26.3","50","993"
19/07/2022 8:21:47 PM,"716","26.3","50","993"
19/07/2022 8:22:47 PM,"723","26.3","50","993"
19/07/2022 8:23:47 PM,"720","26.3","50","993"
19/07/2022 8:24:47 PM,"701","26.3","51","993"
19/07/2022 8:25:47 PM,"719","26.3","51","993"
19/07/2022 8:26:47 PM,"727","26.3","51","993"
19/07/2022 8:27:47 PM,"739","26.3","52","993"
19/07/2022 8:28:47 PM,"736","26.3","51","993"
19/07/2022 8:29:47 PM,"726","26.3","51","993"
19/07/2022 8:30:47 PM,"726","26.3","51","993"
19/07/2022 8:31:47 PM,"727","26.3","51","993"
19/07/2022 8:32:47 PM,"718","26.3","51","993"
19/07/2022 8:33:47 PM,"743","26.3","51","993"
19/07/2022 8:34:47 PM,"743","26.3","51","993"
19/07/2022 8:35:47 PM,"746","26.3","51","993"
19/07/2022 8:36:47 PM,"762","26.3","51","993"
19/07/2022 8:37:47 PM,"742","26.3","51","993"
19/07/2022 8:38:47 PM,"739","26.3","51","993"
19/07/2022 8:39:47 PM,"748","26.3","51","993"
19/07/2022 8:40:47 PM,"752","26.3","51","993"
19/07/2022 8:41:47 PM,"758","26.3","51","993"
19/07/2022 8:42:47 PM,"760","26.3","51","993"
19/07/2022 8:43:47 PM,"749","26.3","51","993"
19/07/2022 8:44:47 PM,"770","26.3","51","993"
19/07/2022 8:45:47 PM,"755","26.3","51","993"
19/07/2022 8:46:47 PM,"762","26.3","51","993"
19/07/2022 8:47:47 PM,"768","26.3","51","993"
19/07/2022 8:48:47 PM,"741","26.3","52","993"
19/07/2022 8:49:47 PM,"752","26.3","52","993"
19/07/2022 8:50:47 PM,"757","26.3","52","993"
19/07/2022 8:51:47 PM,"763","26.3","52","993"
19/07/2022 8:52:47 PM,"743","26.3","52","993"
19/07/2022 8:53:47 PM,"755","26.3","52","993"
19/07/2022 8:54:47 PM,"742","26.3","52","993"
19/07/2022 8:55:47 PM,"776","26.3","52","993"
19/07/2022 8:56:47 PM,"772","26.3","52","993"
19/07/2022 8:57:47 PM,"763","26.3","52","993"
19/07/2022 8:58:47 PM,"746","26.3","52","993"
19/07/2022 8:59:47 PM,"753","26.3","52","993"
19/07/2022 9:00:47 PM,"774","26.3","52","993"
19/07/2022 9:01:47 PM,"769","26.3","52","993"
19/07/2022 9:02:47 PM,"770","26.3","52","993"
19/07/2022 9:03:47 PM,"767","26.3","52","993"
19/07/2022 9:04:47 PM,"759","26.3","52","993"
19/07/2022 9:05:47 PM,"742","26.3","52","993"
19/07/2022 9:06:47 PM,"757","26.3","52","993"
19/07/2022 9:07:47 PM,"752","26.3","52","993"
19/07/2022 9:08:47 PM,"770","26.3","52","993"
19/07/2022 9:09:47 PM,"766","26.3","52","993"
19/07/2022 9:10:47 PM,"782","26.3","52","993"
19/07/2022 9:11:47 PM,"776","26.3","52","993"
19/07/2022 9:12:47 PM,"769","26.3","52","993"
19/07/2022 9:13:47 PM,"782","26.3","52","993"
19/07/2022 9:14:47 PM,"780","26.3","52","993"
19/07/2022 9:15:47 PM,"768","26.3","52","994"
19/07/2022 9:16:47 PM,"777","26.3","52","994"
19/07/2022 9:17:47 PM,"778","26.3","52","993"
19/07/2022 9:18:47 PM,"765","26.3","52","994"
19/07/2022 9:19:47 PM,"768","26.3","52","994"
19/07/2022 9:20:47 PM,"774","26.3","52","994"
19/07/2022 9:21:47 PM,"765","26.3","52","993"
19/07/2022 9:22:48 PM,"781","26.3","52","993"
19/07/2022 9:23:48 PM,"768","26.3","52","994"
19/07/2022 9:24:47 PM,"774","26.3","52","994"
19/07/2022 9:25:48 PM,"777","26.3","52","994"
19/07/2022 9:26:47 PM,"791","26.3","52","993"
19/07/2022 9:27:47 PM,"795","26.3","52","993"
19/07/2022 9:28:48 PM,"776","26.3","52","993"
19/07/2022 9:29:47 PM,"777","26.3","52","994"
19/07/2022 9:34:49 PM,"750","26.3","52","994"
19/07/2022 9:39:49 PM,"723","26.3","52","994"
19/07/2022 9:44:49 PM,"716","26.3","52","994"
19/07/2022 9:49:49 PM,"731","26.3","52","994"
19/07/2022 9:54:49 PM,"683","26.3","52","994"
19/07/2022 9:59:49 PM,"667","26.3","52","994"
19/07/2022 10:04:49 PM,"663","26.2","52","994"
19/07/2022 10:09:49 PM,"667","26.2","52","994"
19/07/2022 10:14:49 PM,"684","26.2","52","994"
19/07/2022 10:19:49 PM,"660","26.2","52","994"
19/07/2022 10:24:49 PM,"682","26.2","52","994"
19/07/2022 10:29:49 PM,"684","26.2","52","994"
19/07/2022 10:34:43 PM,"660","26.1","51","994"
19/07/2022 10:39:43 PM,"641","25.9","51","994"
19/07/2022 10:44:43 PM,"648","25.8","50","994"
19/07/2022 10:49:43 PM,"624","25.8","50","994"
19/07/2022 10:54:43 PM,"639","25.9","50","994"
19/07/2022 10:59:43 PM,"618","25.9","50","994"
19/07/2022 11:04:43 PM,"604","25.9","51","994"
19/07/2022 11:09:43 PM,"605","25.9","51","994"
19/07/2022 11:14:43 PM,"614","25.9","51","994"
19/07/2022 11:19:43 PM,"617","25.9","51","994"
19/07/2022 11:24:43 PM,"615","25.9","51","994"
19/07/2022 11:29:43 PM,"620","25.8","51","994"
19/07/2022 11:34:43 PM,"624","25.8","51","994"
19/07/2022 11:39:43 PM,"621","25.8","51","994"
19/07/2022 11:44:43 PM,"622","25.7","51","994"
19/07/2022 11:49:43 PM,"624","25.7","51","994"
19/07/2022 11:54:43 PM,"600","25.7","51","994"
19/07/2022 11:59:43 PM,"603","25.7","51","994"
20/07/2022 12:04:43 AM,"608","25.8","51","994"
20/07/2022 12:09:43 AM,"624","25.8","51","994"
20/07/2022 12:14:43 AM,"616","25.8","51","994"
20/07/2022 12:19:43 AM,"594","25.8","51","994"
20/07/2022 12:24:43 AM,"611","25.8","51","994"
20/07/2022 12:29:43 AM,"588","25.8","52","994"
20/07/2022 12:34:43 AM,"611","25.8","52","994"
20/07/2022 12:39:43 AM,"602","25.8","52","994"
20/07/2022 12:44:43 AM,"597","25.7","52","994"
20/07/2022 12:49:43 AM,"627","25.7","52","994"
20/07/2022 12:54:43 AM,"618","25.8","52","994"
20/07/2022 12:59:43 AM,"614","25.8","52","994"
20/07/2022 1:04:43 AM,"619","25.6","51","994"
20/07/2022 1:09:43 AM,"603","25.6","51","994"
20/07/2022 1:14:43 AM,"600","25.6","51","994"
20/07/2022 1:19:43 AM,"583","25.7","51","994"
20/07/2022 1:24:43 AM,"611","25.7","51","994"
20/07/2022 1:29:43 AM,"597","25.7","52","994"
20/07/2022 1:34:43 AM,"598","25.7","52","994"
20/07/2022 1:39:43 AM,"612","25.7","52","994"
20/07/2022 1:44:43 AM,"622","25.7","52","994"
20/07/2022 1:49:43 AM,"613","25.7","52","994"
20/07/2022 1:54:43 AM,"587","25.7","52","994"
20/07/2022 1:59:43 AM,"605","25.7","52","994"
20/07/2022 2:04:43 AM,"599","25.7","52","994"
20/07/2022 2:09:43 AM,"612","25.7","52","994"
20/07/2022 2:14:43 AM,"609","25.7","52","994"
20/07/2022 2:19:43 AM,"605","25.7","52","994"
20/07/2022 2:24:43 AM,"597","25.7","52","994"
20/07/2022 2:29:43 AM,"604","25.7","52","994"
20/07/2022 2:34:43 AM,"611","25.7","52","994"
20/07/2022 2:39:43 AM,"617","25.5","52","994"
20/07/2022 2:44:43 AM,"607","25.6","52","994"
20/07/2022 2:49:43 AM,"586","25.6","52","994"
20/07/2022 2:54:43 AM,"588","25.6","52","994"
20/07/2022 2:59:43 AM,"601","25.6","52","994"
20/07/2022 3:04:43 AM,"604","25.6","52","994"
20/07/2022 3:09:43 AM,"603","25.6","52","993"
20/07/2022 3:14:43 AM,"595","25.6","52","993"
20/07/2022 3:19:43 AM,"599","25.6","52","993"
20/07/2022 3:24:43 AM,"591","25.6","52","993"
20/07/2022 3:29:43 AM,"607","25.6","52","993"
20/07/2022 3:34:43 AM,"658","25.9","53","993"
20/07/2022 3:39:43 AM,"677","26.0","52","993"
20/07/2022 3:44:43 AM,"705","26.0","52","993"
20/07/2022 3:49:43 AM,"712","26.1","52","993"
20/07/2022 3:54:43 AM,"716","26.1","52","993"
20/07/2022 3:59:43 AM,"744","26.1","52","993"
20/07/2022 4:04:43 AM,"749","26.1","52","993"
20/07/2022 4:09:43 AM,"766","26.1","52","993"
20/07/2022 4:14:43 AM,"774","26.1","52","993"
20/07/2022 4:19:43 AM,"772","26.1","52","993"
20/07/2022 4:24:43 AM,"800","26.0","52","993"
20/07/2022 4:29:43 AM,"797","26.0","51","993"
20/07/2022 4:34:43 AM,"816","26.0","51","993"
20/07/2022 4:39:43 AM,"826","26.0","52","993"
20/07/2022 4:44:43 AM,"826","26.0","52","993"
20/07/2022 4:49:43 AM,"849","26.0","52","993"
20/07/2022 4:54:43 AM,"874","26.0","52","993"
20/07/2022 4:59:43 AM,"884","26.1","52","993"
20/07/2022 5:04:43 AM,"875","26.1","52","993"
20/07/2022 5:09:43 AM,"892","26.1","52","993"
20/07/2022 5:14:43 AM,"906","26.1","52","993"
20/07/2022 5:19:43 AM,"907","26.0","52","993"
20/07/2022 5:24:43 AM,"941","26.1","52","993"
20/07/2022 5:29:43 AM,"938","26.1","52","993"
20/07/2022 5:34:43 AM,"945","26.0","52","993"
20/07/2022 5:39:43 AM,"931","26.0","52","993"
20/07/2022 5:44:43 AM,"962","26.1","52","993"
20/07/2022 5:49:43 AM,"971","26.1","52","993"
20/07/2022 5:54:43 AM,"984","26.1","52","993"
20/07/2022 5:59:43 AM,"999","26.1","52","993"
20/07/2022 6:04:43 AM,"979","26.1","52","993"
20/07/2022 6:09:43 AM,"987","26.1","52","993"
20/07/2022 6:14:43 AM,"1010","26.1","52","993"
20/07/2022 6:19:43 AM,"1016","26.0","52","993"
20/07/2022 6:24:43 AM,"1002","25.9","51","993"
20/07/2022 6:29:43 AM,"1018","26.0","52","993"
20/07/2022 6:34:43 AM,"1026","26.0","52","993"
20/07/2022 6:39:43 AM,"1050","26.0","52","993"
20/07/2022 6:44:43 AM,"1019","26.0","52","993"
20/07/2022 6:49:43 AM,"1052","26.0","52","993"
20/07/2022 6:54:43 AM,"1055","26.0","52","993"
20/07/2022 6:59:43 AM,"1066","26.0","52","993"
20/07/2022 7:04:43 AM,"1063","26.0","52","993"
20/07/2022 7:09:43 AM,"1053","26.0","52","993"
20/07/2022 7:14:43 AM,"1055","26.0","52","993"
20/07/2022 7:19:43 AM,"1058","26.1","52","993"
20/07/2022 7:24:43 AM,"1056","26.1","52","993"
20/07/2022 7:29:43 AM,"1113","26.1","52","993"
20/07/2022 7:34:43 AM,"1081","26.1","52","993"
20/07/2022 7:39:43 AM,"1106","26.1","52","993"
20/07/2022 7:44:43 AM,"1090","26.1","52","993"
20/07/2022 7:49:43 AM,"1111","26.1","52","993"
20/07/2022 7:54:43 AM,"1105","26.1","52","993"
20/07/2022 7:59:42 AM,"1087","26.0","51","993"
20/07/2022 8:04:42 AM,"1103","26.0","51","993"
20/07/2022 8:09:42 AM,"1113","26.0","51","993"
20/07/2022 8:14:42 AM,"1121","26.0","51","993"
20/07/2022 8:19:42 AM,"1115","26.1","52","993"
20/07/2022 8:24:43 AM,"1113","26.0","52","993"
20/07/2022 8:29:42 AM,"1067","26.1","53","993"
20/07/2022 8:34:42 AM,"1065","26.0","52","993"
20/07/2022 8:39:42 AM,"952","25.9","52","993"
20/07/2022 8:44:42 AM,"942","25.9","53","993"
20/07/2022 8:49:42 AM,"940","25.9","53","993"
20/07/2022 8:54:42 AM,"928","25.8","53","993"
20/07/2022 8:59:42 AM,"907","25.8","53","993"
20/07/2022 9:04:42 AM,"855","25.8","53","993"
20/07/2022 9:09:41 AM,"883","25.8","54","993"
20/07/2022 9:14:41 AM,"755","25.8","53","993"
20/07/2022 9:19:41 AM,"741","25.7","53","993"
20/07/2022 9:24:41 AM,"721","25.7","53","993"
20/07/2022 9:29:41 AM,"731","25.7","54","993"
20/07/2022 9:34:41 AM,"691","25.7","53","993"
20/07/2022 9:39:41 AM,"665","25.6","53","992"
20/07/2022 9:44:41 AM,"662","25.7","53","992"
20/07/2022 9:49:42 AM,"654","25.7","53","993"
20/07/2022 9:54:42 AM,"676","25.7","53","992"
20/07/2022 9:59:42 AM,"657","25.7","53","992"
20/07/2022 10:04:42 AM,"658","25.7","53","992"
20/07/2022 10:09:42 AM,"646","25.7","53","992"
20/07/2022 10:14:41 AM,"642","25.7","53","992"
20/07/2022 10:19:41 AM,"624","25.7","53","992"
20/07/2022 10:24:42 AM,"642","25.7","53","992"
20/07/2022 10:29:42 AM,"627","25.7","54","992"
20/07/2022 10:34:41 AM,"616","25.7","54","992"
20/07/2022 10:39:41 AM,"625","25.7","54","992"
20/07/2022 10:44:41 AM,"634","25.8","54","992"
20/07/2022 10:49:41 AM,"646","25.8","54","992"
20/07/2022 10:54:41 AM,"589","25.6","53","992"
20/07/2022 10:59:41 AM,"596","25.7","53","991"
20/07/2022 11:04:40 AM,"597","25.7","53","992"
20/07/2022 11:09:40 AM,"611","25.7","53","991"
20/07/2022 11:14:40 AM,"609","25.8","53","992"
20/07/2022 11:19:40 AM,"590","25.8","53","992"
20/07/2022 11:24:40 AM,"604","25.8","54","992"
20/07/2022 11:29:41 AM,"593","25.8","54","992"
20/07/2022 11:34:41 AM,"612","25.8","54","992"
20/07/2022 11:39:41 AM,"609","25.8","54","991"
20/07/2022 11:44:41 AM,"615","25.8","54","991"
20/07/2022 11:49:41 AM,"625","25.9","54","991"
20/07/2022 11:54:41 AM,"660","25.7","53","991"
20/07/2022 11:59:41 AM,"636","25.7","53","991"
20/07/2022 12:04:41 PM,"629","25.7","53","991"
20/07/2022 12:09:41 PM,"626","25.8","53","991"
20/07/2022 12:14:41 PM,"644","25.8","53","991"
20/07/2022 12:19:41 PM,"625","25.8","53","991"
20/07/2022 12:24:39 PM,"646","25.8","53","991"
20/07/2022 12:29:39 PM,"804","25.9","54","991"
20/07/2022 12:34:39 PM,"803","25.9","54","991"
20/07/2022 12:39:39 PM,"763","25.9","54","991"
20/07/2022 12:44:39 PM,"777","25.9","53","991"
20/07/2022 12:49:39 PM,"753","25.8","53","991"
20/07/2022 12:54:39 PM,"777","25.8","54","991"
20/07/2022 12:59:39 PM,"787","25.9","54","991"
20/07/2022 1:04:39 PM,"784","25.9","54","991"
20/07/2022 1:09:39 PM,"795","26.0","54","991"
20/07/2022 1:14:39 PM,"771","26.0","54","991"
20/07/2022 1:19:39 PM,"788","26.0","54","990"
20/07/2022 1:24:39 PM,"776","26.0","54","990"
20/07/2022 1:29:39 PM,"760","25.9","53","990"
20/07/2022 1:34:39 PM,"748","25.8","53","990"
20/07/2022 1:39:39 PM,"749","25.9","53","990"
20/07/2022 1:44:39 PM,"743","25.9","53","990"
20/07/2022 1:49:39 PM,"733","25.9","53","990"
20/07/2022 1:54:39 PM,"722","25.9","53","990"
20/07/2022 1:59:39 PM,"731","25.9","53","990"
20/07/2022 2:04:39 PM,"711","26.0","53","990"
20/07/2022 2:09:39 PM,"682","26.0","54","990"
20/07/2022 2:14:39 PM,"682","26.0","54","990"
20/07/2022 2:19:38 PM,"709","26.0","53","990"
20/07/2022 2:24:38 PM,"735","25.9","52","990"
20/07/2022 2:29:38 PM,"732","25.8","53","990"
20/07/2022 2:34:38 PM,"724","25.9","53","990"
20/07/2022 2:39:38 PM,"746","25.9","53","990"
20/07/2022 2:44:38 PM,"761","26.0","53","990"
20/07/2022 2:49:38 PM,"727","26.0","53","989"
20/07/2022 2:54:38 PM,"742","26.0","53","989"
20/07/2022 2:59:38 PM,"719","26.1","53","989"
20/07/2022 3:04:37 PM,"730","25.9","52","989"
20/07/2022 3:09:37 PM,"774","25.9","52","989"
20/07/2022 3:14:37 PM,"764","25.9","52","989"
20/07/2022 3:19:37 PM,"758","26.0","52","989"
20/07/2022 3:24:37 PM,"798","26.0","52","989"
20/07/2022 3:29:37 PM,"736","26.0","52","988"
20/07/2022 3:34:37 PM,"744","26.1","53","988"
20/07/2022 3:39:37 PM,"710","26.1","53","988"
20/07/2022 3:44:37 PM,"738","26.1","52","988"
20/07/2022 3:49:37 PM,"707","25.9","52","988"
20/07/2022 3:54:37 PM,"724","25.8","52","988"
20/07/2022 3:59:37 PM,"711","25.9","52","988"
20/07/2022 4:04:37 PM,"699","25.9","52","988"
20/07/2022 4:09:37 PM,"711","26.0","52","988"
20/07/2022 4:14:37 PM,"691","26.0","52","988"
20/07/2022 4:19:37 PM,"728","26.1","52","988"
20/07/2022 4:24:37 PM,"731","26.1","52","988"
20/07/2022 4:29:37 PM,"731","26.1","52","988"
20/07/2022 4:34:37 PM,"729","26.0","52","988"
20/07/2022 4:39:37 PM,"709","25.8","51","988"
20/07/2022 4:44:37 PM,"691","25.9","51","988"
20/07/2022 4:49:37 PM,"689","25.9","52","988"
20/07/2022 4:54:37 PM,"680","26.0","52","988"
20/07/2022 4:59:37 PM,"687","26.0","52","988"
20/07/2022 5:04:37 PM,"684","26.0","52","988"
20/07/2022 5:09:37 PM,"692","26.1","52","988"
20/07/2022 5:14:37 PM,"722","26.1","52","988"
20/07/2022 5:19:37 PM,"712","25.9","51","987"
20/07/2022 5:24:37 PM,"712","25.8","51","987"
20/07/2022 5:29:37 PM,"730","25.9","52","987"
20/07/2022 5:34:37 PM,"734","26.0","51","987"
20/07/2022 5:39:37 PM,"731","26.0","51","987"
20/07/2022 5:44:37 PM,"715","26.1","52","987"
20/07/2022 5:49:37 PM,"724","26.1","52","987"
20/07/2022 5:54:37 PM,"713","26.1","52","987"
20/07/2022 5:59:37 PM,"710","26.0","51","987"
20/07/2022 6:04:37 PM,"684","25.9","51","987"
20/07/2022 6:09:37 PM,"680","25.9","51","987"
20/07/2022 6:14:36 PM,"670","26.0","51","987"
20/07/2022 6:19:36 PM,"672","26.0","51","987"
20/07/2022 6:24:36 PM,"659","26.0","52","986"
20/07/2022 6:29:36 PM,"647","26.0","52","986"
20/07/2022 6:34:36 PM,"653","26.0","52","986"
20/07/2022 6:39:36 PM,"647","26.0","52","986"
20/07/2022 6:44:36 PM,"648","26.0","52","986"
20/07/2022 6:49:36 PM,"648","26.0","52","986"
20/07/2022 6:54:36 PM,"686","25.9","52","986"
20/07/2022 6:59:34 PM,"727","25.8","52","986"
20/07/2022 7:04:34 PM,"755","25.9","52","986"
20/07/2022 7:09:34 PM,"760","26.0","52","986"
20/07/2022 7:14:34 PM,"734","26.1","52","986"
20/07/2022 7:19:34 PM,"722","26.1","53","986"
20/07/2022 7:24:34 PM,"710","26.1","52","986"
20/07/2022 7:29:34 PM,"718","25.9","52","986"
20/07/2022 7:34:34 PM,"725","25.9","52","986"
20/07/2022 7:39:34 PM,"710","26.0","52","986"
20/07/2022 7:44:34 PM,"688","26.0","52","986"
20/07/2022 7:49:34 PM,"757","26.0","53","986"
20/07/2022 7:54:34 PM,"789","26.1","54","986"
20/07/2022 7:59:34 PM,"789","26.2","54","986"
20/07/2022 8:04:34 PM,"815","26.2","55","985"
20/07/2022 8:09:34 PM,"786","26.1","54","986"
20/07/2022 8:14:34 PM,"774","25.9","54","986"
20/07/2022 8:19:34 PM,"828","26.1","55","985"
20/07/2022 8:24:34 PM,"807","26.1","54","985"
20/07/2022 8:29:34 PM,"777","26.2","54","985"
20/07/2022 8:34:34 PM,"761","26.2","54","985"
20/07/2022 8:39:34 PM,"748","26.1","53","985"
20/07/2022 8:44:34 PM,"742","25.9","53","985"
20/07/2022 8:49:34 PM,"737","26.0","53","985"
20/07/2022 8:54:34 PM,"775","26.0","53","985"
20/07/2022 8:59:34 PM,"750","26.0","53","985"
20/07/2022 9:04:34 PM,"730","26.1","53","985"
20/07/2022 9:09:34 PM,"738","26.1","53","985"
20/07/2022 9:14:34 PM,"720","26.1","53","984"
20/07/2022 9:19:34 PM,"697","26.1","53","984"
20/07/2022 9:24:34 PM,"681","26.1","53","984"
20/07/2022 9:29:34 PM,"729","26.0","53","984"
20/07/2022 9:34:34 PM,"712","25.9","52","984"
20/07/2022 9:39:34 PM,"734","25.9","53","984"
20/07/2022 9:44:34 PM,"809","25.9","53","985"
20/07/2022 9:49:34 PM,"812","26.0","54","985"
20/07/2022 9:54:34 PM,"834","26.0","54","985"
20/07/2022 9:59:34 PM,"802","26.0","54","985"
20/07/2022 10:04:34 PM,"787","26.1","54","986"
20/07/2022 10:09:34 PM,"781","26.0","54","985"
20/07/2022 10:14:34 PM,"765","26.0","54","986"
20/07/2022 10:19:34 PM,"735","26.0","54","986"
20/07/2022 10:24:34 PM,"748","25.8","53","986"
20/07/2022 10:29:29 PM,"754","25.9","53","986"
20/07/2022 10:34:29 PM,"805","26.0","53","986"
20/07/2022 10:39:29 PM,"785","26.0","53","986"
20/07/2022 10:44:29 PM,"853","26.1","53","986"
20/07/2022 10:49:29 PM,"849","26.1","53","986"
20/07/2022 10:54:29 PM,"841","26.1","53","986"
20/07/2022 10:59:29 PM,"827","26.1","53","986"
20/07/2022 11:04:29 PM,"820","26.1","53","986"
20/07/2022 11:09:29 PM,"797","26.1","53","986"
20/07/2022 11:14:29 PM,"741","26.1","53","986"
20/07/2022 11:19:29 PM,"776","26.0","53","986"
20/07/2022 11:24:29 PM,"739","25.9","53","986"
20/07/2022 11:29:29 PM,"738","26.0","54","986"
20/07/2022 11:34:29 PM,"771","26.0","55","986"
20/07/2022 11:39:29 PM,"767","26.1","55","986"
20/07/2022 11:44:29 PM,"764","26.4","54","986"
20/07/2022 11:49:29 PM,"752","26.4","53","986"
20/07/2022 11:54:29 PM,"766","26.4","53","986"
20/07/2022 11:59:29 PM,"772","26.3","53","986"
21/07/2022 12:04:29 AM,"766","26.4","53","986"
21/07/2022 12:09:29 AM,"764","26.4","53","986"
21/07/2022 12:14:29 AM,"750","26.4","53","986"
21/07/2022 12:19:29 AM,"760","26.4","53","986"
21/07/2022 12:24:29 AM,"793","26.4","53","986"
21/07/2022 12:29:29 AM,"777","26.4","53","986"
21/07/2022 12:34:29 AM,"779","26.4","53","986"
21/07/2022 12:39:29 AM,"800","26.4","53","986"
21/07/2022 12:44:29 AM,"768","26.4","53","986"
21/07/2022 12:49:29 AM,"771","26.4","53","986"
21/07/2022 12:54:29 AM,"776","26.4","53","986"
21/07/2022 12:59:29 AM,"773","26.4","53","986"
21/07/2022 1:04:29 AM,"799","26.3","53","986"
21/07/2022 1:09:29 AM,"803","26.2","53","986"
21/07/2022 1:14:29 AM,"794","26.2","53","986"
21/07/2022 1:19:29 AM,"776","26.2","53","986"
21/07/2022 1:24:29 AM,"765","26.2","53","986"
21/07/2022 1:29:29 AM,"772","26.2","53","986"
21/07/2022 1:34:29 AM,"799","26.3","53","986"
21/07/2022 1:39:29 AM,"766","26.3","53","986"
21/07/2022 1:44:29 AM,"802","26.3","53","986"
21/07/2022 1:49:29 AM,"748","26.3","53","986"
21/07/2022 1:54:29 AM,"772","26.2","53","986"
21/07/2022 1:59:29 AM,"773","26.3","53","986"
21/07/2022 2:04:29 AM,"746","26.2","53","986"
21/07/2022 2:09:29 AM,"767","26.2","53","986"
21/07/2022 2:14:29 AM,"766","26.3","53","986"
21/07/2022 2:19:29 AM,"739","26.2","53","986"
21/07/2022 2:24:29 AM,"758","26.2","53","986"
21/07/2022 2:29:29 AM,"764","26.2","54","986"
21/07/2022 2:34:29 AM,"755","26.2","54","986"
21/07/2022 2:39:29 AM,"755","26.2","54","986"
21/07/2022 2:44:29 AM,"745","26.2","54","986"
21/07/2022 2:49:29 AM,"731","26.2","54","986"
21/07/2022 2:54:29 AM,"740","26.2","54","986"
21/07/2022 2:59:29 AM,"736","26.2","54","986"
21/07/2022 3:04:29 AM,"728","26.2","54","986"
21/07/2022 3:09:29 AM,"777","26.2","54","986"
21/07/2022 3:14:29 AM,"764","26.2","54","986"
21/07/2022 3:19:29 AM,"764","26.2","54","986"
21/07/2022 3:24:29 AM,"772","26.2","54","986"
21/07/2022 3:29:29 AM,"764","26.2","54","986"
21/07/2022 3:34:29 AM,"738","26.2","54","986"
21/07/2022 3:39:29 AM,"770","26.1","53","986"
21/07/2022 3:44:29 AM,"736","26.1","53","986"
21/07/2022 3:49:29 AM,"747","26.1","53","986"
21/07/2022 3:54:29 AM,"717","26.1","53","986"
21/07/2022 3:59:29 AM,"713","26.1","53","986"
21/07/2022 4:04:29 AM,"717","26.1","53","986"
21/07/2022 4:09:29 AM,"725","26.1","53","986"
21/07/2022 4:14:29 AM,"735","26.1","53","986"
21/07/2022 4:19:29 AM,"725","26.1","53","986"
21/07/2022 4:24:29 AM,"751","26.1","53","986"
21/07/2022 4:29:29 AM,"727","26.1","54","986"
21/07/2022 4:34:29 AM,"718","26.1","54","986"
21/07/2022 4:39:29 AM,"751","26.1","54","986"
21/07/2022 4:44:29 AM,"746","26.1","54","986"
21/07/2022 4:49:29 AM,"736","26.1","54","986"
21/07/2022 4:54:29 AM,"756","26.1","54","986"
21/07/2022 4:59:29 AM,"764","26.1","54","986"
21/07/2022 5:04:29 AM,"761","26.1","54","986"
21/07/2022 5:09:29 AM,"758","26.1","54","986"
21/07/2022 5:14:29 AM,"765","26.1","54","986"
21/07/2022 5:19:29 AM,"736","26.1","54","986"
21/07/2022 5:24:29 AM,"741","26.1","54","986"
21/07/2022 5:29:29 AM,"760","26.1","54","985"
